,cod_com,cod_prov,cod_reg,den_com,den_prov,den_reg,pop,sigla,std,median
2021,16081,16,3,Comun Nuovo,Bergamo,Lombardia,4388,BG,0.6166118990708699,1409.864990234375
2022,16082,16,3,Corna Imagna,Bergamo,Lombardia,933,BG,19.41911382082971,1325.8575439453125
2023,16083,16,3,Cortenuova,Bergamo,Lombardia,1927,BG,0.9065468999795308,1402.7426147460938
2024,16084,16,3,Costa di Mezzate,Bergamo,Lombardia,3300,BG,6.622779372443713,1405.8472900390625
2025,16085,16,3,Costa Valle Imagna,Bergamo,Lombardia,556,BG,60.60064279644565,1261.208251953125
2026,16086,16,3,Costa Volpino,Bergamo,Lombardia,9108,BG,37.46889903661251,1355.8079833984375
2027,16087,16,3,Covo,Bergamo,Lombardia,4100,BG,1.282668968106884,1398.907470703125
2028,16088,16,3,Credaro,Bergamo,Lombardia,3545,BG,7.134610611833169,1376.627197265625
2029,16089,16,3,Curno,Bergamo,Lombardia,7462,BG,1.7217975320560972,1399.6380615234375
2030,16090,16,3,Cusio,Bergamo,Lombardia,225,BG,39.16485284310451,1327.3185424804688
2031,16091,16,3,Dalmine,Bergamo,Lombardia,23611,BG,1.0255599299210283,1402.92529296875
2032,16092,16,3,Dossena,Bergamo,Lombardia,897,BG,144.926920937399,1345.9462890625
2033,16093,16,3,Endine Gaiano,Bergamo,Lombardia,3407,BG,125.74435031738086,1297.3679809570312
2034,16094,16,3,Entratico,Bergamo,Lombardia,2005,BG,14.007784887694532,1335.35400390625
2035,16096,16,3,Fara Gera d'Adda,Bergamo,Lombardia,7904,BG,1.0263760171827405,1397.811767578125
2036,16097,16,3,Fara Olivana con Sola,Bergamo,Lombardia,1275,BG,0.5402353518084827,1397.629150390625
2037,16098,16,3,Filago,Bergamo,Lombardia,3094,BG,0.7073087844036332,1404.02099609375
2038,16099,16,3,Fino del Monte,Bergamo,Lombardia,1132,BG,27.915865095550835,1372.9747314453125
2039,16100,16,3,Fiorano al Serio,Bergamo,Lombardia,2991,BG,45.65625,1312.34326171875
2040,16101,16,3,Fontanella,Bergamo,Lombardia,4702,BG,2.038770471389621,1393.4287109375
2041,16102,16,3,Fonteno,Bergamo,Lombardia,565,BG,73.78239095139067,1303.9425048828125
2042,16103,16,3,Foppolo,Bergamo,Lombardia,187,BG,56.192838728533786,1355.8079833984375
2043,16104,16,3,Foresto Sparso,Bergamo,Lombardia,3073,BG,19.47527965912095,1357.63427734375
2044,16105,16,3,Fornovo San Giovanni,Bergamo,Lombardia,3402,BG,1.0396749002739252,1398.177001953125
2045,16106,16,3,Fuipiano Valle Imagna,Bergamo,Lombardia,207,BG,17.478238966391974,1369.5048828125
2046,16107,16,3,Gandellino,Bergamo,Lombardia,998,BG,77.48473611888234,1234.9102783203125
2047,16108,16,3,Gandino,Bergamo,Lombardia,5361,BG,57.773318403768826,1373.7052612304688
2048,16109,16,3,Gandosso,Bergamo,Lombardia,1459,BG,14.004642474327584,1362.017333984375
2049,16110,16,3,Gaverina Terme,Bergamo,Lombardia,843,BG,34.08525007345805,1369.6875
2050,16111,16,3,Gazzaniga,Bergamo,Lombardia,4989,BG,83.11998393508215,1284.036376953125
2051,16113,16,3,Ghisalba,Bergamo,Lombardia,6111,BG,0.7728760143075534,1408.769287109375
2052,16114,16,3,Gorlago,Bergamo,Lombardia,5158,BG,26.017002273820847,1387.584716796875
2053,16115,16,3,Gorle,Bergamo,Lombardia,6547,BG,3.189194346183118,1391.9677734375
2054,16116,16,3,Gorno,Bergamo,Lombardia,1515,BG,96.88099305300624,1289.69775390625
2055,16117,16,3,Grassobbio,Bergamo,Lombardia,6517,BG,1.519682211056765,1409.682373046875
2056,16118,16,3,Gromo,Bergamo,Lombardia,1191,BG,127.32669582315737,1249.885498046875
2057,16119,16,3,Grone,Bergamo,Lombardia,876,BG,48.42700506240533,1317.822021484375
2058,16120,16,3,Grumello del Monte,Bergamo,Lombardia,7422,BG,11.760995919815947,1400.1858520507812
2059,16121,16,3,Isola di Fondra,Bergamo,Lombardia,172,BG,153.61970123567795,1193.636962890625
2060,16122,16,3,Isso,Bergamo,Lombardia,642,BG,0.6982197912484677,1395.2550048828125
2061,16123,16,3,Lallio,Bergamo,Lombardia,4126,BG,0.983474654148758,1403.10791015625
2062,16124,16,3,Leffe,Bergamo,Lombardia,4417,BG,32.167320355642076,1341.197998046875
2063,16125,16,3,Lenna,Bergamo,Lombardia,579,BG,131.7551091405332,1147.980712890625
2064,16126,16,3,Levate,Bergamo,Lombardia,3725,BG,0.7505315049679241,1406.5777587890625
2065,16127,16,3,Locatello,Bergamo,Lombardia,828,BG,17.88608795742965,1329.144775390625
2066,16128,16,3,Lovere,Bergamo,Lombardia,5152,BG,22.65275029089804,1351.0596923828125
2067,16129,16,3,Lurano,Bergamo,Lombardia,2864,BG,0.7795724461215943,1406.9429931640625
2068,16130,16,3,Luzzana,Bergamo,Lombardia,887,BG,26.548540425670936,1361.2867431640625
2069,16131,16,3,Madone,Bergamo,Lombardia,4039,BG,0.17892757105486495,1405.11669921875
2070,16132,16,3,Mapello,Bergamo,Lombardia,6876,BG,4.394825450771465,1394.8897705078125
2071,16133,16,3,Martinengo,Bergamo,Lombardia,10653,BG,1.169289707380346,1406.2125244140625
2072,16134,16,3,Mezzoldo,Bergamo,Lombardia,161,BG,72.37596059045805,1283.123291015625
2073,16135,16,3,Misano di Gera d'Adda,Bergamo,Lombardia,2949,BG,0.9093581107696468,1393.7939453125
2074,16136,16,3,Moio de' Calvi,Bergamo,Lombardia,205,BG,44.3734383024864,1339.7369384765625
2075,16137,16,3,Monasterolo del Castello,Bergamo,Lombardia,1145,BG,128.11272805127768,1192.906494140625
2076,16139,16,3,Montello,Bergamo,Lombardia,3267,BG,2.582712121843638,1398.177001953125
2077,16140,16,3,Morengo,Bergamo,Lombardia,2500,BG,1.5637261243122862,1403.65576171875
2078,16141,16,3,Mornico al Serio,Bergamo,Lombardia,2911,BG,0.41999439241669706,1407.673583984375
2079,16142,16,3,Mozzanica,Bergamo,Lombardia,4440,BG,1.2468044311976423,1395.0723876953125
2080,16143,16,3,Mozzo,Bergamo,Lombardia,7375,BG,5.641708032474518,1394.7070922851562
2081,16144,16,3,Nembro,Bergamo,Lombardia,11472,BG,33.372444020821604,1357.99951171875
2082,16145,16,3,Olmo al Brembo,Bergamo,Lombardia,494,BG,101.89571575683472,1185.7841186523438
2083,16146,16,3,Oltre il Colle,Bergamo,Lombardia,994,BG,85.19453402969835,1254.2685546875
2084,16147,16,3,Oltressenda Alta,Bergamo,Lombardia,145,BG,110.19054194169998,1334.2582397460938
2085,16148,16,3,Oneta,Bergamo,Lombardia,582,BG,81.08854399592545,1196.0111083984375
2086,16149,16,3,Onore,Bergamo,Lombardia,904,BG,53.618032830302965,1308.3255615234375
2087,16150,16,3,Orio al Serio,Bergamo,Lombardia,1695,BG,1.1940661411808926,1405.1167602539062
2088,16151,16,3,Ornica,Bergamo,Lombardia,146,BG,108.61324894078271,1286.045166015625
2089,16152,16,3,Osio Sopra,Bergamo,Lombardia,5259,BG,0.7267323124535241,1404.38623046875
2090,16153,16,3,Osio Sotto,Bergamo,Lombardia,12560,BG,1.1019548892488134,1404.20361328125
2091,16154,16,3,Pagazzano,Bergamo,Lombardia,2099,BG,0.8157474895983846,1403.65576171875
2092,16155,16,3,Paladina,Bergamo,Lombardia,4034,BG,1.8623930651129263,1387.219482421875
2093,16156,16,3,Palazzago,Bergamo,Lombardia,4479,BG,14.954660599413959,1380.2797241210938
2094,16157,16,3,Palosco,Bergamo,Lombardia,5709,BG,0.9430652466582153,1405.8472900390625
2095,16158,16,3,Parre,Bergamo,Lombardia,2705,BG,54.11894087493541,1304.4904174804688
2096,16159,16,3,Parzanica,Bergamo,Lombardia,357,BG,100.54474969113697,1280.9317626953125
2097,16160,16,3,Pedrengo,Bergamo,Lombardia,5994,BG,1.2354300285418731,1396.3507080078125
2098,16161,16,3,Peia,Bergamo,Lombardia,1787,BG,27.335228075097206,1320.7440185546875
2099,16162,16,3,Pianico,Bergamo,Lombardia,1446,BG,79.21963875756262,1237.832275390625
2100,16163,16,3,Piario,Bergamo,Lombardia,1066,BG,46.38677978515625,1271.0700073242188
2101,16164,16,3,Piazza Brembana,Bergamo,Lombardia,1202,BG,56.71623251564964,1186.697265625
2102,16165,16,3,Piazzatorre,Bergamo,Lombardia,391,BG,71.52357213870548,1301.7509765625
2103,16166,16,3,Piazzolo,Bergamo,Lombardia,89,BG,39.16987673746995,1217.7435302734375
2104,16167,16,3,Pognano,Bergamo,Lombardia,1589,BG,0.611183185397155,1408.0386962890625
2105,16168,16,3,Ponte Nossa,Bergamo,Lombardia,1772,BG,66.1783026335937,1189.2540283203125
2106,16169,16,3,Ponteranica,Bergamo,Lombardia,6773,BG,29.82947277941733,1378.0882568359375
2107,16170,16,3,Ponte San Pietro,Bergamo,Lombardia,11490,BG,1.1307071472793198,1396.1680908203125
2108,16171,16,3,Pontida,Bergamo,Lombardia,3336,BG,48.62702503542835,1359.8257446289062
2109,16172,16,3,Pontirolo Nuovo,Bergamo,Lombardia,4974,BG,1.709921565710934,1401.0989990234375
2110,16173,16,3,Pradalunga,Bergamo,Lombardia,4587,BG,28.556185062444357,1321.8397216796875
2111,16174,16,3,Predore,Bergamo,Lombardia,1850,BG,18.601117775325047,1355.0775146484375
2112,16175,16,3,Premolo,Bergamo,Lombardia,1098,BG,80.08123217355542,1293.3502197265625
2113,16176,16,3,Presezzo,Bergamo,Lombardia,4834,BG,1.3042074008286528,1398.5422973632812
2114,16177,16,3,Pumenengo,Bergamo,Lombardia,1685,BG,1.181415009172591,1394.5245361328125
2115,16178,16,3,Ranica,Bergamo,Lombardia,5963,BG,8.3467531846788,1382.2886352539062
2116,16179,16,3,Ranzanico,Bergamo,Lombardia,1233,BG,49.233954851263405,1355.8080444335938
2117,16180,16,3,Riva di Solto,Bergamo,Lombardia,917,BG,77.90202694568269,1264.8607177734375
2118,16182,16,3,Rogno,Bergamo,Lombardia,3779,BG,35.871465180926435,1349.5987548828125
2119,16183,16,3,Romano di Lombardia,Bergamo,Lombardia,20426,BG,1.6043868730305164,1400.3685302734375
2120,16184,16,3,Roncobello,Bergamo,Lombardia,423,BG,168.41256344418787,1110.9078979492188
2121,16185,16,3,Roncola,Bergamo,Lombardia,794,BG,40.75227262740047,1313.43896484375
2122,16186,16,3,Rota d'Imagna,Bergamo,Lombardia,920,BG,20.43163623787511,1307.9603271484375
2123,16187,16,3,Rovetta,Bergamo,Lombardia,4169,BG,112.74494153275499,1302.8466796875
2124,16188,16,3,San Giovanni Bianco,Bergamo,Lombardia,4734,BG,92.70399525744772,1286.5930786132812
2125,16189,16,3,San Paolo d'Argon,Bergamo,Lombardia,5707,BG,4.077256255751512,1394.3418579101562
2126,16190,16,3,San Pellegrino Terme,Bergamo,Lombardia,4841,BG,81.34177635030925,1283.4884643554688
2127,16191,16,3,Santa Brigida,Bergamo,Lombardia,540,BG,88.11852166007196,1249.885498046875
2128,16193,16,3,Sarnico,Bergamo,Lombardia,6722,BG,11.910196373986858,1362.930419921875
2129,16194,16,3,Scanzorosciate,Bergamo,Lombardia,9868,BG,3.516897300163334,1387.949951171875
2130,16195,16,3,Schilpario,Bergamo,Lombardia,1155,BG,145.74302652432038,1240.7542724609375
2131,16196,16,3,Sedrina,Bergamo,Lombardia,2508,BG,121.5715149560033,1220.6654663085938
2132,16197,16,3,Selvino,Bergamo,Lombardia,2027,BG,43.83091701476104,1327.3184814453125
2133,16198,16,3,Seriate,Bergamo,Lombardia,24928,BG,3.22822808896131,1403.83837890625
2134,16199,16,3,Serina,Bergamo,Lombardia,2043,BG,118.45713895824281,1320.0135498046875
2135,16200,16,3,Solto Collina,Bergamo,Lombardia,1809,BG,74.0264736211106,1306.864501953125
2136,16201,16,3,Songavazzo,Bergamo,Lombardia,710,BG,49.65727797227419,1334.07568359375
2137,16202,16,3,Sorisole,Bergamo,Lombardia,9074,BG,17.89689453418134,1387.219482421875
2138,16203,16,3,Sotto il Monte Giovanni XXIII,Bergamo,Lombardia,4501,BG,1.437282265802393,1396.8986206054688
2139,16204,16,3,Sovere,Bergamo,Lombardia,5234,BG,51.57180061508586,1337.5455322265625
2140,16205,16,3,Spinone al Lago,Bergamo,Lombardia,991,BG,31.238359267590067,1310.1517333984375
2141,16206,16,3,Spirano,Bergamo,Lombardia,5682,BG,0.6601407654638131,1408.4039306640625
2142,16207,16,3,Stezzano,Bergamo,Lombardia,13184,BG,1.9119964496461068,1407.1256103515625
2143,16208,16,3,Strozza,Bergamo,Lombardia,1060,BG,46.070694122446405,1272.165771484375
2144,16209,16,3,Suisio,Bergamo,Lombardia,3787,BG,6.438045162934058,1404.38623046875
2145,16210,16,3,Taleggio,Bergamo,Lombardia,546,BG,85.33999114083908,1289.33251953125
2146,16211,16,3,Tavernola Bergamasca,Bergamo,Lombardia,2025,BG,62.75457628353086,1265.95654296875
2147,16212,16,3,Telgate,Bergamo,Lombardia,5020,BG,1.1672604716873722,1405.8472900390625
2148,16213,16,3,Terno d'Isola,Bergamo,Lombardia,8015,BG,0.9157049509512742,1400.003173828125
2149,16214,16,3,Torre Boldone,Bergamo,Lombardia,8774,BG,20.65134834293381,1378.8187255859375
2150,16215,16,3,Torre de' Busi,Bergamo,Lombardia,2181,BG,25.693488366640736,1349.4161376953125
2151,16216,16,3,Torre de' Roveri,Bergamo,Lombardia,2445,BG,7.175011353044392,1382.8364868164062
2152,16217,16,3,Torre Pallavicina,Bergamo,Lombardia,1104,BG,1.829975347504188,1391.6025390625
2153,16218,16,3,Trescore Balneario,Bergamo,Lombardia,9647,BG,19.831691024332148,1378.2708740234375
2154,16219,16,3,Treviglio,Bergamo,Lombardia,30445,BG,2.6210792142116905,1398.907470703125
2155,16220,16,3,Treviolo,Bergamo,Lombardia,10771,BG,1.668271302600086,1401.8294677734375
2156,16221,16,3,Ubiale Clanezzo,Bergamo,Lombardia,1381,BG,48.96306982669724,1338.6412353515625
2157,16222,16,3,Urgnano,Bergamo,Lombardia,9850,BG,0.7953907408534828,1409.864990234375
2158,16223,16,3,Valbondione,Bergamo,Lombardia,1011,BG,128.030404251728,1249.520263671875
2159,16224,16,3,Valbrembo,Bergamo,Lombardia,4387,BG,2.3088658728762077,1393.0634765625
2160,16225,16,3,Valgoglio,Bergamo,Lombardia,596,BG,106.77514296336956,1274.9050903320312
2161,16226,16,3,Valleve,Bergamo,Lombardia,131,BG,123.40365415998848,1173.9134521484375
2162,16227,16,3,Valnegra,Bergamo,Lombardia,213,BG,95.73661985439158,1336.8150634765625
2163,16229,16,3,Valtorta,Bergamo,Lombardia,260,BG,165.3063928559386,1204.594482421875
2164,16230,16,3,Vedeseta,Bergamo,Lombardia,192,BG,134.87835410955122,1309.7864990234375
2165,16232,16,3,Verdellino,Bergamo,Lombardia,7468,BG,0.5472599926509943,1406.2125244140625
2166,16233,16,3,Verdello,Bergamo,Lombardia,8128,BG,0.6406455595573443,1407.673583984375
2167,16234,16,3,Vertova,Bergamo,Lombardia,4556,BG,38.69608937553073,1314.8999633789062
2168,16235,16,3,Viadanica,Bergamo,Lombardia,1120,BG,38.045113197989934,1350.8770751953125
2169,16236,16,3,Vigano San Martino,Bergamo,Lombardia,1339,BG,13.757077223989995,1379.1839599609375
2170,16237,16,3,Vigolo,Bergamo,Lombardia,580,BG,41.577565303546024,1332.4320068359375
2171,16238,16,3,Villa d'Adda,Bergamo,Lombardia,4584,BG,23.29201473473366,1379.5491943359375
2172,16239,16,3,Villa d'Almè,Bergamo,Lombardia,6661,BG,23.33663493137198,1387.5847778320312
2173,16240,16,3,Villa di Serio,Bergamo,Lombardia,6753,BG,8.916795328908073,1365.4871215820312
2174,16241,16,3,Villa d'Ogna,Bergamo,Lombardia,1840,BG,97.16557379952052,1227.787841796875
2175,16242,16,3,Villongo,Bergamo,Lombardia,7990,BG,13.621858680649007,1375.896728515625
2176,16243,16,3,Vilminore di Scalve,Bergamo,Lombardia,1447,BG,109.08430881081073,1252.8074951171875
2177,16244,16,3,Zandobbio,Bergamo,Lombardia,2715,BG,21.715860217574626,1376.261962890625
2178,16245,16,3,Zanica,Bergamo,Lombardia,8704,BG,1.016918260561853,1410.960693359375
2179,16246,16,3,Zogno,Bergamo,Lombardia,8761,BG,74.53882558744496,1308.5081787109375
2180,16247,16,3,Costa Serina,Bergamo,Lombardia,904,BG,64.84628610145569,1291.8892822265625
2181,16248,16,3,Algua,Bergamo,Lombardia,659,BG,46.39985630227075,1331.701416015625
2182,16249,16,3,Cornalba,Bergamo,Lombardia,297,BG,38.302032598699284,1324.7618408203125
2183,16250,16,3,Medolago,Bergamo,Lombardia,2374,BG,5.556457064608016,1401.4642333984375
2184,16251,16,3,Solza,Bergamo,Lombardia,2021,BG,0.5478515625,1402.0120849609375
2185,16252,16,3,Sant'Omobono Terme,Bergamo,Lombardia,3878,BG,50.04053453352893,1272.896240234375
2186,16253,16,3,Val Brembilla,Bergamo,Lombardia,4251,BG,52.64891108939525,1320.9266357421875
2187,17001,17,3,Acquafredda,Brescia,Lombardia,1504,BS,1.1653733329736746,1389.7762451171875
2188,17002,17,3,Adro,Brescia,Lombardia,7195,BS,13.015209324468731,1396.7159423828125
2189,17003,17,3,Agnosine,Brescia,Lombardia,1671,BS,31.08111440572141,1316.7261962890625
2190,17004,17,3,Alfianello,Brescia,Lombardia,2406,BS,1.0786926023808254,1386.854248046875
2191,17005,17,3,Anfo,Brescia,Lombardia,464,BS,56.81205647375624,1269.2437744140625
2192,17006,17,3,Angolo Terme,Brescia,Lombardia,2343,BS,105.10021619932999,1230.7098388671875
2193,17007,17,3,Artogne,Brescia,Lombardia,3553,BS,80.92140544529157,1277.8271484375
2194,17008,17,3,Azzano Mella,Brescia,Lombardia,3370,BS,0.8067763860138254,1397.811767578125
2195,17009,17,3,Bagnolo Mella,Brescia,Lombardia,12456,BS,0.77591754953462,1394.8897705078125
2196,17010,17,3,Bagolino,Brescia,Lombardia,3818,BS,102.54868759895687,1270.3394775390625
2197,17011,17,3,Barbariga,Brescia,Lombardia,2313,BS,0.56834445278007,1394.1591796875
2198,17012,17,3,Barghe,Brescia,Lombardia,1160,BS,71.31192667950167,1328.0490112304688
2199,17013,17,3,Bassano Bresciano,Brescia,Lombardia,2305,BS,0.3369692549901159,1389.4110107421875
2200,17014,17,3,Bedizzole,Brescia,Lombardia,12069,BS,2.9225172538574147,1406.5777587890625
2201,17015,17,3,Berlingo,Brescia,Lombardia,2763,BS,1.0769641175113966,1402.1947021484375
2202,17016,17,3,Berzo Demo,Brescia,Lombardia,1595,BS,89.50643494425219,1282.0274658203125
2203,17017,17,3,Berzo Inferiore,Brescia,Lombardia,2469,BS,95.1284137373752,1182.3142700195312
2204,17018,17,3,Bienno,Brescia,Lombardia,3770,BS,79.86465178833726,1257.0078735351562
2205,17019,17,3,Bione,Brescia,Lombardia,1339,BS,46.41568718779031,1305.5861206054688
2206,17020,17,3,Borgo San Giacomo,Brescia,Lombardia,5393,BS,1.724893693327776,1389.2283935546875
2207,17021,17,3,Borgosatollo,Brescia,Lombardia,9164,BS,1.1524572050346367,1396.3507080078125
2208,17022,17,3,Borno,Brescia,Lombardia,2640,BS,74.33077641982418,1361.2867431640625
2209,17023,17,3,Botticino,Brescia,Lombardia,10737,BS,21.89388949829978,1359.09521484375
2210,17024,17,3,Bovegno,Brescia,Lombardia,2093,BS,85.56919058622731,1304.6729736328125
2211,17025,17,3,Bovezzo,Brescia,Lombardia,7512,BS,19.544530208494315,1356.1732177734375
2212,17026,17,3,Brandico,Brescia,Lombardia,1689,BS,0.6620820099352651,1397.263916015625
2213,17027,17,3,Braone,Brescia,Lombardia,684,BS,123.98848520823597,1127.5267944335938
2214,17028,17,3,Breno,Brescia,Lombardia,4792,BS,77.1420946844955,1320.0134887695312
2215,17029,17,3,Brescia,Brescia,Lombardia,196340,BS,28.832438963548658,1389.0457763671875
2216,17030,17,3,Brione,Brescia,Lombardia,726,BS,22.087738009496558,1361.6519775390625
2217,17031,17,3,Caino,Brescia,Lombardia,2109,BS,94.30807676864282,1264.4954833984375
2218,17032,17,3,Calcinato,Brescia,Lombardia,13049,BS,0.8662510923957903,1404.02099609375
2219,17033,17,3,Calvagese della Riviera,Brescia,Lombardia,3528,BS,6.136852453241727,1406.5777587890625
2220,17034,17,3,Calvisano,Brescia,Lombardia,8452,BS,1.8634556269094111,1394.1591796875
2221,17035,17,3,Capo di Ponte,Brescia,Lombardia,2446,BS,159.12516515684433,1280.5665283203125
2222,17036,17,3,Capovalle,Brescia,Lombardia,349,BS,109.4933822491747,1300.6552734375
2223,17037,17,3,Capriano del Colle,Brescia,Lombardia,4581,BS,0.8807549509747935,1397.446533203125
2224,17038,17,3,Capriolo,Brescia,Lombardia,9328,BS,17.841430778217624,1392.515625
2225,17039,17,3,Carpenedolo,Brescia,Lombardia,12910,BS,1.890502511381156,1395.6202392578125
2226,17040,17,3,Castegnato,Brescia,Lombardia,8377,BS,1.5734958238329957,1397.811767578125
2227,17041,17,3,Castelcovati,Brescia,Lombardia,6634,BS,0.6907242840847606,1400.5511474609375
2228,17042,17,3,Castel Mella,Brescia,Lombardia,10899,BS,0.5635005664371935,1398.542236328125
2229,17043,17,3,Castenedolo,Brescia,Lombardia,11475,BS,2.6748201114662455,1398.907470703125
2230,17044,17,3,Casto,Brescia,Lombardia,1669,BS,75.69522694500219,1273.991943359375
2231,17045,17,3,Castrezzato,Brescia,Lombardia,7384,BS,0.7739538682550421,1403.29052734375
2232,17046,17,3,Cazzago San Martino,Brescia,Lombardia,11050,BS,2.5875630490779793,1404.38623046875
2233,17047,17,3,Cedegolo,Brescia,Lombardia,1140,BS,149.8241999355922,1169.713134765625
2234,17048,17,3,Cellatica,Brescia,Lombardia,4851,BS,10.555926337106577,1375.896728515625
2235,17049,17,3,Cerveno,Brescia,Lombardia,657,BS,136.18425260688218,1238.197509765625
2236,17050,17,3,Ceto,Brescia,Lombardia,1803,BS,120.49940325537655,1263.034423828125
2237,17051,17,3,Cevo,Brescia,Lombardia,842,BS,174.63957104119217,1164.96484375
2238,17052,17,3,Chiari,Brescia,Lombardia,19235,BS,1.8827392538425884,1403.29052734375
2239,17053,17,3,Cigole,Brescia,Lombardia,1520,BS,0.8763111286810188,1388.8631591796875
2240,17054,17,3,Cimbergo,Brescia,Lombardia,534,BS,94.3718590667828,1269.2437744140625
2241,17055,17,3,Cividate Camuno,Brescia,Lombardia,2727,BS,6.692776740668335,1321.1092529296875
2242,17056,17,3,Coccaglio,Brescia,Lombardia,8753,BS,2.8596403749943917,1405.11669921875
2243,17057,17,3,Collebeato,Brescia,Lombardia,4597,BS,12.966284472994886,1363.8434448242188
2244,17058,17,3,Collio,Brescia,Lombardia,2034,BS,107.45971013714328,1290.42822265625
2245,17059,17,3,Cologne,Brescia,Lombardia,7533,BS,4.975352031858114,1406.2125244140625
2246,17060,17,3,Comezzano-Cizzago,Brescia,Lombardia,3983,BS,1.4267144910351715,1397.811767578125
2247,17061,17,3,Concesio,Brescia,Lombardia,15570,BS,22.800628635138178,1353.251220703125
2248,17062,17,3,Corte Franca,Brescia,Lombardia,7168,BS,12.829221873538467,1389.0457763671875
2249,17063,17,3,Corteno Golgi,Brescia,Lombardia,1928,BS,138.01734068075697,1207.5164794921875
2250,17064,17,3,Corzano,Brescia,Lombardia,1409,BS,0.9087322981466704,1395.9854736328125
2251,17065,17,3,Darfo Boario Terme,Brescia,Lombardia,15688,BS,103.55844863362269,1300.1073608398438
2252,17066,17,3,Dello,Brescia,Lombardia,5544,BS,0.727784740975175,1394.8897705078125
2253,17067,17,3,Desenzano del Garda,Brescia,Lombardia,29250,BS,13.847853537683372,1382.10595703125
2254,17068,17,3,Edolo,Brescia,Lombardia,4450,BS,141.72391520685287,1297.1853637695312
2255,17069,17,3,Erbusco,Brescia,Lombardia,8595,BS,18.459754830519056,1401.0989990234375
2256,17070,17,3,Esine,Brescia,Lombardia,5211,BS,127.1217743654452,1226.144287109375
2257,17071,17,3,Fiesse,Brescia,Lombardia,2012,BS,1.0437698408742286,1383.9322509765625
2258,17072,17,3,Flero,Brescia,Lombardia,8834,BS,0.28511099260266126,1398.542236328125
2259,17073,17,3,Gambara,Brescia,Lombardia,4656,BS,1.1914874767718073,1385.3931884765625
2260,17074,17,3,Gardone Riviera,Brescia,Lombardia,2630,BS,35.64023143019282,1359.4605102539062
2261,17075,17,3,Gardone Val Trompia,Brescia,Lombardia,11495,BS,80.2752028289065,1276.9140625
2262,17076,17,3,Gargnano,Brescia,Lombardia,2815,BS,76.46387550565657,1346.6767578125
2263,17077,17,3,Gavardo,Brescia,Lombardia,12236,BS,37.99148702597216,1379.0013427734375
2264,17078,17,3,Ghedi,Brescia,Lombardia,18444,BS,2.1869725886888496,1395.9854736328125
2265,17079,17,3,Gianico,Brescia,Lombardia,2159,BS,95.18932385711504,1203.1334228515625
2266,17080,17,3,Gottolengo,Brescia,Lombardia,5042,BS,1.9812331357808697,1388.3153076171875
2267,17081,17,3,Gussago,Brescia,Lombardia,16534,BS,23.383006036101804,1385.028076171875
2268,17082,17,3,Idro,Brescia,Lombardia,1899,BS,85.07750467406109,1214.821533203125
2269,17083,17,3,Incudine,Brescia,Lombardia,359,BS,98.17631941784583,1351.790283203125
2270,17084,17,3,Irma,Brescia,Lombardia,128,BS,39.22301195532136,1261.573486328125
2271,17085,17,3,Iseo,Brescia,Lombardia,9109,BS,57.191335766290756,1344.3026123046875
2272,17086,17,3,Isorella,Brescia,Lombardia,4078,BS,1.0723723392535276,1389.0457763671875
2273,17087,17,3,Lavenone,Brescia,Lombardia,510,BS,57.08623676288638,1272.165771484375
2274,17088,17,3,Leno,Brescia,Lombardia,13972,BS,1.4462113204025937,1391.6025390625
2275,17089,17,3,Limone sul Garda,Brescia,Lombardia,1141,BS,46.6093736100908,1302.298828125
2276,17090,17,3,Lodrino,Brescia,Lombardia,1645,BS,89.08453244664598,1293.8981323242188
2277,17091,17,3,Lograto,Brescia,Lombardia,3774,BS,0.9319279096818397,1399.6380615234375
2278,17092,17,3,Lonato del Garda,Brescia,Lombardia,16622,BS,4.000264550309952,1405.11669921875
2279,17093,17,3,Longhena,Brescia,Lombardia,557,BS,0.14609375,1395.9854736328125
2280,17094,17,3,Losine,Brescia,Lombardia,611,BS,42.43061607783674,1287.5062255859375
2281,17095,17,3,Lozio,Brescia,Lombardia,386,BS,72.22565454949182,1310.1517333984375
2282,17096,17,3,Lumezzane,Brescia,Lombardia,21891,BS,71.2932152357603,1290.61083984375
2283,17097,17,3,Maclodio,Brescia,Lombardia,1459,BS,1.1316767203882092,1399.6380004882812
2284,17098,17,3,Magasa,Brescia,Lombardia,109,BS,54.76467652427032,1330.7883911132812
2285,17099,17,3,Mairano,Brescia,Lombardia,3475,BS,0.6695738592376588,1397.446533203125
2286,17100,17,3,Malegno,Brescia,Lombardia,2005,BS,44.20154802271045,1328.2316284179688
2287,17101,17,3,Malonno,Brescia,Lombardia,3127,BS,67.38182610849044,1261.573486328125
2288,17102,17,3,Manerba del Garda,Brescia,Lombardia,5295,BS,8.60483882949487,1368.9569091796875
2289,17103,17,3,Manerbio,Brescia,Lombardia,13167,BS,0.9979279756609057,1389.9588623046875
2290,17104,17,3,Marcheno,Brescia,Lombardia,4268,BS,107.07995137573936,1264.8607788085938
2291,17105,17,3,Marmentino,Brescia,Lombardia,659,BS,99.1205273065213,1273.809326171875
2292,17106,17,3,Marone,Brescia,Lombardia,3145,BS,53.48068492398511,1322.5703125
2293,17107,17,3,Mazzano,Brescia,Lombardia,12398,BS,2.017959500477027,1400.9163818359375
2294,17108,17,3,Milzano,Brescia,Lombardia,1719,BS,0.9999377980717548,1386.489013671875
